X,Y,Location,Road,Area,City,District,Province,UID
73.7475,32.0992,Sagar kalan,,,Hafizabad,Hafizabad,Punjab,{B734E28A-BA21-4759-AB59-0906ED5C6C1F}
73.7475,32.9685,Kharala,,,Tehsil Jhelum,District Jhelum,Punjab,{724A48EF-BB4A-49A2-8E11-8940AA91AFD2}
73.7479,30.9008,Chak 20-1AL,,,Tehsil Renala Khurd,District Okara,Punjab,{7B8BAD5A-98B1-4CEC-980C-5E65E82503FA}
73.7479,32.9593,District Education Office,Tahlianwala  Road,,Jhelum City,District Jhelum,Punjab,{27AC5C24-75F1-40BE-B781-0930B7E2BB88}
73.74855,30.951767,Malik CNG Habibabad,Multan Road,,District Kasur,Punjab,,{A3FC4154-2317-40C5-B547-C1EA602188EE}
73.7487,32.9067,Sarai Alamgir,GT Road,,Tehsil Kharian,District Jhelum,Punjab,{649705C2-4112-4172-83D0-EA93C06FFAD4}
73.749283,30.9536,Chowk By-Pass Habibabad Lahore Side,Multan Road,,District Kasur,Punjab,,{355CA3C1-536F-4D97-8E84-AD63DDFF22B1}
73.7493,30.9536,Habibabad By-Pass (Lahore Side),Multan Road,,Tehsil Pattoki,District Kasur,Punjab,{072A9654-7B1C-4688-A0DF-F39F8279CE75}
73.7508,30.7665,Kalain Ibrahim,,,Tehsil Dipalpur,District Okara,Punjab,{F66196A9-9AF6-4718-95B3-34C4536A92D8}
73.7508,32.9043,Adda Sarai Alamgir,GT Road,,Tehsil Kharian,District Jhelum,Punjab,{3FF48B14-534B-4A1B-A402-826E6EC55A51}
73.7515,32.0121,Ghanta,,,Hafizabad,Hafizabad,Punjab,{D1B07E44-46B8-4013-B28D-EDE0B54BAFDB}
73.751583,30.955017,Yusuf CNG,Multan Road,Tehsil Pattoki,District Kasur,Punjab,,{0F7A2A58-279F-42D4-A769-909FF3D412D8}
73.7518,31.3203,Naiwala,,,Nankana Sahib,Sheikhupura,Punjab,{94A95D88-1FBB-44F5-97D8-FA557292C857}
73.7521,32.1287,Kot Amir Singh,,,Hafizabad,Hafizabad,Punjab,{7C40A90D-1487-4F9C-AEBA-6F74812BCE86}
73.7522,31.111,Kot,,,Tehsil Pattoki,District Kasur,Punjab,{8A9B5014-AB7A-4BDE-82F3-BD7A0D967244}
73.7532,30.5285,Qila Dya Singh,,,Tehsil Dipalpur,District Okara,Punjab,{3D0F4C0F-D893-4876-8F18-6A1F0D633249}
73.7533,31.8255,Nushat Thatta Ali,,,Safdarabad,Sheikhupura,Punjab,{B042A120-256F-471F-AC03-0AEE3BA3702A}
73.7534,30.9595,Railway Bridge Habibabad,Multan Road,,District Kasur,Punjab,,{5A9CE1C3-4D5E-468E-84DF-6BAE139FD0CA}
73.7539,32.901,Police Chokey City,GT Road,,Tehsil Kharian,District Jhelum,Punjab,{AEDB7861-5EF2-47B0-9032-54ADACD57C31}
73.754,31.5443,Allawal Kot,,,Nankana Sahib,Sheikhupura,Punjab,{9FDDE784-C13C-4B2C-8D19-FA27095AE767}
73.754,31.8387,Bridge,Motorway M-2,,Sheikhupura,District Sheikhupura,Punjab,{B10E6465-CB31-46F4-AD71-9A087C576849}
73.7547,31.7334,Manga,,,Safdarabad,Sheikhupura,Punjab,{E57E08ED-F7A6-41D6-BAFE-24510B5A0E79}
73.7548,30.3937,Bukkan Guddarka,,,Tehsil Dipalpur,District Okara,Punjab,{49368260-14C2-48E6-9581-E631B04AE83F}
73.7549,30.686,Kanduwala Kalan,,,Tehsil Dipalpur,District Okara,Punjab,{A65B2844-C3FC-41E9-B7CD-D64DF22DCF9A}
73.7553,32.2817,Hazrat Kailianwala,,,Wazirrabad,Gujranwala,Punjab,{85E0EBF8-7951-4672-8273-E9F674DD981C}
73.7555,30.1112,Kalanch,,,Tehsil Minchanabad,District Bahahwalnagar,Punjab,{DA25F593-9906-4E55-9A3E-9D94BC7A71E9}
73.7555,32.8998,Govt. High School Sarai Alamgir,GT Road,,Tehsil Kharian,District Jhelum,Punjab,{D7D173E3-34E6-4ECD-B704-307BC7A2DF96}
73.7559,31.0077,Chak 27,,,Tehsil Pattoki,District Kasur,Punjab,{0B293823-D2E5-430F-BEEF-2325B7D15129}
73.7559,32.0807,Police Check Post Chak Chattha,Gujranwala Hafizabad Road,,,District Hafizabad,Punjab,{D9FDF581-61CF-4D6A-A0B0-89905E712CB2}
73.7566,31.093,Chak 41,,,Tehsil Pattoki,District Kasur,Punjab,{D68D1D37-755A-4347-9DCC-C86D3284A311}
73.7567,32.1159,Ahmadpur,,,Hafizabad,Hafizabad,Punjab,{30625800-8DD7-411D-B098-136333D705A9}
73.7569,31.6233,Lagar,,,Safdarabad,Sheikhupura,Punjab,{75339EAA-2AAA-4A9C-B749-B94153A70AC0}
73.7574,31.4697,Ladwala,,,Nankana Sahib,District Nankana,Punjab,{D956ADC8-9D7D-417B-9BC6-18748078350D}
73.7575,30.7494,Wanaik,,,Tehsil Dipalpur,District Okara,Punjab,{F0917767-7E47-43D3-B237-026F59E5CB4A}
73.7584,30.9145,Chak 21-1AL,,,Tehsil Renala Khurd,District Okara,Punjab,{22149BE7-0BDC-43A4-9849-898B7BF86538}
73.7586,32.2022,Gujar Gola,,,Wazirrabad,Gujranwala,Punjab,{15D75D24-BC9D-49D0-AA12-1210120A5E4B}
73.7589,30.9434,Umarabad,,,Tehsil Chunian,District Kasur,Punjab,{4498A491-AEE8-48E9-803A-224A40F54E8E}
73.759,30.9319,Chak 13,,,Tehsil Chunian,District Kasur,Punjab,{65ECFE5C-1AE9-4DA1-81C6-9DA2E9141F03}
73.759067,30.963533,Social Security Dispensary Habibabad,Multan Road,Tehsil Pattoki,District Kasur,Punjab,,{2A4FA0AD-D641-40A2-ACF5-2920ACF83E19}
73.7591,30.6097,Arurewala,,,Tehsil Dipalpur,District Okara,Punjab,{8D3285F2-4B5D-497F-BFBF-120C4D86D0C3}
73.7592,30.4459,Dera Maneke,,,Tehsil Dipalpur,District Okara,Punjab,{757A3BE5-7175-44B1-8702-BBA09394E412}
73.7592,30.7229,Buthanna,,,Tehsil Dipalpur,District Okara,Punjab,{7569A097-2CC7-4DEA-A22E-F99763FD2D28}
73.7599,31.9921,Borianwala,,,Hafizabad,Hafizabad,Punjab,{EAC2CA0A-88D5-4519-B207-3847B6683054}
73.7601,30.9599,Chak 20,,,Tehsil Pattoki,District Kasur,Punjab,{563ED6F1-C42C-45E2-B810-BD62127E8AD4}
73.7603,30.9749,Cahk 30,,,Tehsil Pattoki,District Kasur,Punjab,{7A835AD0-E524-49D8-9D1E-EA73E3CC5941}
73.7604,32.9726,Khokhar,,,Tehsil Jhelum,District Jhelum,Punjab,{266F1F24-EB53-4813-AC11-82475049AA0D}
73.7611,31.9105,Dingar Bath,,,Safdarabad,Sheikhupura,Punjab,{481C85AC-1E31-4D0A-83A3-1B176FF07DCE}
73.762,30.6142,Charrasta,,,Tehsil Dipalpur,District Okara,Punjab,{21D7823D-1261-4720-B32A-B597683F4287}
73.7624,31.5854,Trafic Ticketing Scheme,Faisalabad Sheikhupura Road,,Tehsil Nankana,District Sheikhupura,Punjab,{0703B457-8BA6-4A46-8C36-DB81F77F03EA}
73.7627,32.6843,Chanan Gukhar,Kharian Dinga Road,,Tehsil Kharian,District Gujrat,Punjab,{C662A32C-8339-40ED-905B-D1EE00ED6395}
73.7628,30.8852,Chak 22-1AL,,,Tehsil Renala Khurd,District Okara,Punjab,{2CBC0C39-579D-4239-9C19-C5704C343F9D}
73.7634,31.0353,Pakka Khu,,,Tehsil Pattoki,District Kasur,Punjab,{2487D87D-2FCF-480D-8824-9BB02D433009}
73.7637,32.5525,Hanslawala,,,Phalia,Gujrat,Punjab,{9E9CA1FA-0639-4466-9746-5E78ECC86DD6}
73.7637,32.8935,Canal Near Sarai Alamgir,GT Road,,Tehsil Kharian,District Gujrat,Punjab,{BC6F8A71-7AEB-4831-A5B0-B2FA23DE24BC}
73.7641,30.9665,Railway Bridge,Multan Road,Habibabad,Tehsil Pattoki,District Kasur,Punjab,{5320DCCB-25C7-43D4-828C-1BF54A719AA9}
73.7645,31.5644,Walgon Sohail,,,Nankana Sahib,Sheikhupura,Punjab,{84C2407B-F130-4184-ADF4-E9B4224AFEF8}
73.7651,32.9763,Pind Ratwan,,,Tehsil Jhelum,District Jhelum,Punjab,{762737E8-BC6E-4380-9740-79082D2D948C}
73.7652,32.1653,Kalerwala,,,Hafizabad,Hafizabad,Punjab,{D679851D-DE24-4A9E-984A-B6F34A2C5B0E}
73.7657,32.5991,Kala kamala,,,Kharian,Gujrat,Punjab,{C4FB23FC-D614-4F41-97E3-5928E490D35A}
73.7661,31.3199,Allah Hu Rice Mills,Lahore Jaranwala Road,,Tehsil Nankana,District Sheikhupura,Punjab,{32769BD7-21CD-4695-B332-0EB27D765625}
73.7661,32.064,Jaidke,,,Hafizabad,Hafizabad,Punjab,{88DFE7C7-35A1-42E0-A558-716F3781A3FA}
73.7662,31.8455,Thatta Qalandar Shah,,,Safdarabad,Sheikhupura,Punjab,{EFAE8317-04B0-452C-9D30-36C3FE42E308}
73.7662,32.0905,Dahranwala,,,Hafizabad,Hafizabad,Punjab,{2367BAE9-8FFF-4B04-972E-51C891348D50}
73.7665,32.0026,Buiki,,,Hafizabad,Hafizabad,Punjab,{7A185F65-7113-4AF6-994C-F7BF6BCBEC49}
73.7665,32.8918,Police Station Sarai Alamgir,GT Road,,Tehsil Kharian,District Gujrat,Punjab,{4B682779-21C5-4D0F-85A1-FA01A7713A66}
73.7669,31.0579,Kot Chattar Singh,,,Tehsil Pattoki,District Kasur,Punjab,{BBFFDA9A-9F7B-4A98-AAC5-3D4A8D4578BC}
73.7675,30.9817,Chak 29,,,Tehsil Pattoki,District Kasur,Punjab,{AAD7828C-5BF9-44D3-8247-02693A7DEDB1}
73.7677,31.0183,Chak 24,,,Tehsil Pattoki,District Kasur,Punjab,{90A960D6-87B4-4DB6-891A-8F0FB3D1B37D}
73.7685,30.2536,Geriaubad,,,Tehsil Minchanabad,District Bahahwalnagar,Punjab,{CFDA9106-5DDF-4ED9-9406-B8AF4B9F3F63}
73.769,30.8224,Chak 22 D,,,Tehsil Dipalpur,District Okara,Punjab,{4B8AE8FF-3F68-4D81-8F82-326873662D05}
73.7698,32.1438,Muradian,,,Hafizabad,Hafizabad,Punjab,{DF9D1B32-C1B0-4D4B-8921-52F082381A2C}
73.7699,31.4288,Piddipur,,,Nankana Sahib,Sheikhupura,Punjab,{79F85CCB-F561-4C56-9B63-D9FAB7EB5991}
73.7699,31.8916,Virke Bath,,,Safdarabad,Sheikhupura,Punjab,{C3312124-A8A0-4C2B-9207-599822170510}
73.7699,32.8897,Sarai Alamgir End,GT Road,,Tehsil Kharian,District Gujrat,Punjab,{A8B1FF03-A141-4E54-BAAC-4E47A36D24FE}
73.7701,31.4839,Saidpur,,,Nankana Sahib,Sheikhupura,Punjab,{30446E33-268B-414F-9CFC-C8D30DA32144}
73.771,32.5755,Waraichanwala,,,Kharian,Gujrat,Punjab,{0512EA28-FD71-4B6F-8102-92BA766B0C0C}
73.7712,31.6686,Balor,,,Safdarabad,Sheikhupura,Punjab,{50211CA3-4E1F-440F-AF89-3EB60822D4F3}
73.7718,32.9945,Dhok Qaisar,,,Tehsil Jhelum,District Jhelum,Punjab,{F2C15859-C4E0-4D06-A2A4-0298DD97A901}
73.7729,30.8703,Chak 23-1AL,,,Tehsil Renala Khurd,District Okara,Punjab,{A718F76C-9AF4-422F-94DB-3448CEB83E73}
73.773,31.3199,Malikabad,Lahore Jaranwala Road,,Tehsil Nankana,District Sheikhupura,Punjab,{3ACF833B-F0B9-4B50-BF6E-C0D5E5B0227C}
73.7731,30.8085,Chak 20 D,,,Tehsil Dipalpur,District Okara,Punjab,{C5C09D54-85F1-4FB1-865C-17F66F71307A}
73.7733,32.6969,Yasin Public HIgh School,Kharian Cant --Dinga Road,Attowala,Tehsil Kharian,District Gujrat,Punjab,{29BA068A-73DC-4FD2-8C86-35AAA8AA2097}
73.77355814,32.32005557,Peer Pathan,Wazirabad Rd,",",Rasul Nagar,District Gujranwala,Punjab,{A9253053-E5EF-419A-BB9A-A6716943AB73}
73.7736,30.5416,Nureke,,,Tehsil Dipalpur,District Okara,Punjab,{DAFD1879-CA6A-446E-AD84-863CC48116F2}
73.7737,31.0858,Chak 43,,,Tehsil Pattoki,District Kasur,Punjab,{D1B856FB-BE6A-4F54-9961-DDE47758F58D}
73.7738,31.5866,Shafi Spinning Mills Unit 2,Faisalabad Sheikhupura Road,,Sheikhupura,District Sheikhupura,Punjab,{359BE439-B440-4F55-B856-9D4B6B248276}
73.774,30.7674,Dhola Mustaqim,,,Tehsil Dipalpur,District Okara,Punjab,{6E672BB6-9174-4643-95B6-F9CF6FF0E5BA}
73.7746,31.2593,Madhuki,,,Nankana Sahib,Sheikhupura,Punjab,{C249A131-B833-446E-86AE-7F02E189B0FC}
73.7753,30.1028,Tajana,,,Tehsil Minchanabad,District Bahahwalnagar,Punjab,{D0D5516E-2FCD-4A31-911B-A614D7F53943}
73.7754,30.9399,Chak 12,,,Tehsil Chunian,District Kasur,Punjab,{156BE7E7-9B98-4FC9-960A-91D1FFE85574}
73.7754,32.2249,Dhilwan,,,Wazirrabad,Gujranwala,Punjab,{F971550E-A067-4B83-AA1B-DDC79E88C702}
73.7756,32.6998,UBL,Kharian Cant --Dinga Road,Village Attuwala,Tehsil Kharian,District Gujrat,Punjab,{EE7CC48E-4F8E-4029-BCA9-66D8F351A024}
73.7758,30.7351,Chak Yousif,,,Tehsil Dipalpur,District Okara,Punjab,{5BE10F82-8B86-4292-B5BE-1C2939D6143E}
73.7758,31.7761,Kot Sohnao,,,Safdarabad,Sheikhupura,Punjab,{11671491-0F08-4143-9EC1-C1FAD76B7C3A}
73.77583265,32.32321071,Bara Qabrustan,Qabrustan Rd,",",Rasul Nagar,District Gujranwala,Punjab,{6BCC0723-A3C7-4D1A-A41E-DAD1780DE63A}
73.7761,32.4818,Pahrianwali,,,Phalia,Gujrat,Punjab,{C9918405-D747-4EEA-8643-59E5EBD928B4}
73.7761,32.74,Tahar,,,Kharian,Gujrat,Punjab,{10417C58-FE6A-4418-ADE9-197A33579B4D}
73.7764,32.8583,Choa Kariala,,,Kharian,Gujrat,Punjab,{D816B62A-6945-415E-8FF1-A8B8193E9E56}
73.7764,32.8862,Rasha Floor Mills,GT Road,,Tehsil Kharian,District Gujrat,Punjab,{687105F0-8919-4632-B2A8-23F38ED86DDD}
73.7765,30.6354,Chak Chaghal,,,Tehsil Dipalpur,District Okara,Punjab,{25730F5B-E8BF-492D-AF0A-E021A3AF467E}
73.777,32.1105,Mangat Niche,,,Hafizabad,Hafizabad,Punjab,{B73C10C2-8049-461B-BDBE-A390A7FAF282}
73.7773,31.032,Jhuru Khu,,,Tehsil Pattoki,District Kasur,Punjab,{6AF662CD-DB16-471D-8A04-75960AE9F216}
73.7777,31.3197,Al Wahab Rice Mills,Lahore Jaranwala Road,Bucheki,Tehsil Nankana,District Sheikhupura,Punjab,{D2B8F90A-018B-4057-AE1D-4D2A74B63A14}
73.7781,31.793,Thatta Bhadur,,,Safdarabad,Sheikhupura,Punjab,{0D7897CD-AA14-4CFD-81CC-0579293A3280}
73.7783,30.7284,Awan Kalan,,,Tehsil Dipalpur,District Okara,Punjab,{BF52F083-A6F7-4A86-961E-2019E3A28B73}
73.7783,32.6995,Attowala,,,Kharian,Gujrat,Punjab,{BAD2C13E-6962-4FC9-B246-6151AF1A12BC}
73.7784,31.3955,Khiare Kalan,,,Nankana Sahib,Sheikhupura,Punjab,{1FD6D2A5-F77E-427F-896D-772B3809C494}
73.7784,31.5524,Mchharal,,,Nankana Sahib,Sheikhupura,Punjab,{4F72BFF4-B172-4759-B1DD-7F6252427813}
73.7788,30.4281,Chura Maneke,,,Tehsil Dipalpur,District Okara,Punjab,{06EEC606-9FE4-4593-BDAE-780DBE05A1D5}
73.7791,30.2209,Jorki Hashmat,,,Tehsil Minchanabad,District Bahahwalnagar,Punjab,{00BD17FF-720D-4E66-AD12-9B065FE811BF}
73.77979159,32.33024345,Darbar Gulab Shah,Rasul Nagar Bazar,",",Rasul Nagar,District Gujranwala,Punjab,{7A78BA3B-F61B-4B9A-9C04-20CAF797CC00}
73.77992034,32.32869322,Al-Imran Masjid & Imam Bargah,Rasul Nagar Bazar,",",Rasul Nagar,District Gujranwala,Punjab,{A7CE7BA3-1855-4E27-9CF7-FA53407AE636}
73.7805,31.418,Chak 579,,,Nankana Sahib,Sheikhupura,Punjab,{675D1F0E-FE36-411B-8FC5-A7E20A7D2C2C}
73.7805,32.9242,Qazi Baqar,,,Kharian,Gujrat,Punjab,{5D341AF4-B93C-491D-8E12-921D095BDCFF}
73.7809,30.7508,Hans Hitharwala,,,Tehsil Dipalpur,District Okara,Punjab,{666C9CD7-CBF0-40D7-BA0A-4CD40E514DF7}
73.78097177,32.33112282,Christian's Graveyard,",",Christian Town,Rasul Nagar,District Gujranwala,Punjab,{6E8E0A56-B4D6-4D73-B94E-7396939CAB18}
73.781,31.3197,Pakistan Rice Mills,Lahore Jaranwala Road,Mor Khunda,Tehsil Nankana,District Sheikhupura,Punjab,{430A58CC-508B-41DD-AE3D-6CCB1527FB8B}
73.7811166,32.3277718,Govt. High School for Boys,Main Bazar,",",Rasul Nagar,District Gujranwala,Punjab,{0F5EC68E-7729-4AAF-AEB4-C29F20140893}
73.78112197,32.32593799,Al Hussian Imam Bargah,",",Muhalla Sadiq-e-Akbar,Rasul Nagar,District Gujranwala,Punjab,{2F1BE037-D1AB-46CD-89E0-9E8AC4EDBB8A}
73.7815,30.9979,Chak 23,,,Tehsil Pattoki,District Kasur,Punjab,{9BD2E583-7606-46D9-9E58-5343E238E8D1}
73.7815,31.3226,Malikabad,,,Nankana Sahib,Sheikhupura,Punjab,{60DA29EC-BB3E-4C9F-83AE-B8A2C12E2DE1}
73.7818408,32.32739103,Rasul Nagar Bus Stop,Wazirabad Rd,",",Rasul Nagar,District Gujranwala,Punjab,{F799D163-D728-4424-A923-9C4C5ABB516B}
73.7819,30.3666,Dara Ki Bhaini,,,Tehsil Dipalpur,District Okara,Punjab,{2F225C44-C5F5-49A1-BAE5-F851902CAEF6}
73.7819,30.4553,Harike Kalan,,,Tehsil Dipalpur,District Okara,Punjab,{4D8A279B-9D50-4BAE-BB46-EC0B42286F4E}
73.7819,30.8174,Chak Walayat Ali,,,Tehsil Dipalpur,District Okara,Punjab,{ED28B189-0CC2-44A7-A3BF-4637D7818B66}
73.7819,31.8407,Chak 522,,,Safdarabad,Sheikhupura,Punjab,{FEA752C6-5AA5-4346-8C11-337958CD1847}
73.78198028,32.32635503,Govt. Hospital,",",",",Rasul Nagar,District Gujranwala,Punjab,{86C1A1E5-A42A-402F-AF71-95BBB77BE2C3}
73.7821,30.6106,Saihbawala,,,Tehsil Dipalpur,District Okara,Punjab,{218F8783-1731-4AC5-B383-F4AB4A7D0725}
73.78235579,32.33065141,Church,",",Christian Town,Rasul Nagar,District Gujranwala,Punjab,{97B7B585-D60A-40F1-A2A7-09B494AF8E85}
73.7824,30.3156,Lala Amar Singh,,,Tehsil Minchanabad,District Bahahwalnagar,Punjab,{EC1314A7-DE31-45B3-BD04-7E49B035F1BE}
73.7824738,32.32813443,PTCL Exchange,Bara Dari Rd,",",Rasul Nagar,District Gujranwala,Punjab,{39B1057C-99C6-4007-8B3A-3441BA7C913F}
73.783,31.3121,Surab Khurd,,,Nankana Sahib,Sheikhupura,Punjab,{32E20D69-5843-4875-8518-56BB5ABDF276}
73.783,32.7087,Police Chokey,Kharian Cant --Dinga Road,Attuwala Canal,Tehsil Kharian,District Gujrat,Punjab,{7054CB33-48C6-491D-AC42-BA50112690D7}
73.7833,32.3274,Rasulnagar,,,Wazirrabad,Gujranwala,Punjab,{AF1831C0-F8A2-4AC9-AE59-5B456D78ECCF}
73.78334284,32.32964512,Girls High School & College,Bara Dari Rd,",",Rasul Nagar,District Gujranwala,Punjab,{7CA0D2DD-9E70-47DC-A6C8-751CAB13E476}
73.7835,32.7095,Canal (Big),Kharian Dinga Road,,Tehsil Kharian,District Gujrat,Punjab,{674D95D4-A30A-44C9-9499-616397CC3F68}
73.7837,32.9835,Langar,,,Tehsil Jhelum,District Jhelum,Punjab,{916E4CBB-E8CA-46C8-A87A-09BC2AAB8AAB}
73.784,32.9297,Dhal,,,Kharian,Gujrat,Punjab,{2DB22674-D8E2-4E42-8F6A-70820ED3760D}
73.7843,30.5651,Chishti Qutbuddin,,,Tehsil Dipalpur,District Okara,Punjab,{97F75278-E5C0-4D77-8FB2-5C2AEE5C36B3}
73.7843,30.7949,Chak 18 D,,,Tehsil Dipalpur,District Okara,Punjab,{E7A8ABD9-B6B4-4B74-9BBC-4EB376D8ED71}
73.78493071,32.33042477,Agricultural Land,Bara Dari Rd,",",Rasul Nagar,District Gujranwala,Punjab,{8AD41BBA-2A33-4644-93AC-1A12AE2CEB17}
73.7851,31.4598,Khudian Kalan,,,Nankana Sahib,Sheikhupura,Punjab,{395E5E53-89AF-4623-9142-EF657A5F710F}
73.78515601,32.32326264,Qabrustan Nai Abadi,Wazirabad Rd,",",Rasul Nagar,District Gujranwala,Punjab,{D6F27B66-2990-4DD4-897B-8D7AF1BA7F6B}
73.7853,32.6049,Giratian,,,Kharian,Gujrat,Punjab,{E5C342BE-4BC5-4EF2-9852-D15A0DBE7151}
73.7853,32.7118,Jinnah Academy,Kharian Cant --Dinga Road,Jhando,Tehsil Kharian,District Gujrat,Punjab,{014D66A2-EF77-4CC1-87CF-4F0BE9623EF1}
73.7855,30.9791,Green Resturant,Multan Road,,Tehsil Pattoki,District Kasur,Punjab,{AFA537EF-3D8B-49B4-B9EE-4D3E405B8D5C}
73.7861,31.1103,Padhana Chak 45,,,Tehsil Pattoki,District Kasur,Punjab,{A9296DD2-EC17-4638-A7C2-21C1774EC2FF}
73.7862,32.5893,Ghakora,,,Kharian,Gujrat,Punjab,{1D1FBD08-9D6F-4C46-9A29-3F373DF5A20F}
73.7869,30.7027,Daula Mustaqim,,,Tehsil Dipalpur,District Okara,Punjab,{87195DB3-884A-4D68-B2F5-0FC1888DB4E8}
73.7869,30.8306,Bonga Sodhiwal,,,Tehsil Dipalpur,District Okara,Punjab,{706B1FB3-A53B-4251-B024-2AE49ADCA861}
73.78700137,32.32449565,Masjid Noor,Rasul Nagar Rd,",",Rasul Nagar,District Gujranwala,Punjab,{E94A293D-A68D-481A-88E2-370B6FF71AAD}
73.7873,31.784,Padianwala,,,Safdarabad,Sheikhupura,Punjab,{E1636067-D012-4A67-AEA2-37DA74EF88C9}
73.7874,30.9697,chak 11,,,Tehsil Pattoki,District Kasur,Punjab,{38EA1A81-A8BA-46EC-8C11-F2707E3CA47E}
73.7885,32.0917,Iqbal Nagar,,,Hafizabad,Hafizabad,Punjab,{42F64FB5-5C39-4B73-9B80-85ECE58B564F}
73.789,32.1246,Kotli Sujana,,,Hafizabad,Hafizabad,Punjab,{2A7D0CE4-5564-4C00-AA7F-AB86DEA1A759}
73.7891,31.3844,Kot Bhattian,,,Nankana Sahib,Sheikhupura,Punjab,{77720060-8FBD-4F61-A94E-8343C1FE048E}
73.7892,32.7165,Modern Floor & General Mills,Kharian Dinga Road,,Tehsil Kharian,District Gujrat,Punjab,{3F33DF70-426D-47BE-8370-7B7A851AB06F}
73.7894,32.8008,Mohri,,,Kharian,Gujrat,Punjab,{BB69FA20-B222-44A4-8660-D54E299D461A}
73.7897,31.3201,Haji Muhammad Yousaf Kiryana Store,Lahore Jaranwala Road,,Tehsil Nankana,District Sheikhupura,Punjab,{F8A6AAC7-DE8A-4DBE-90F0-F47BB6FA96FD}
73.7898,31.1448,Ghumman Kalan  Village,,,Tehsil Pattoki,District Kasur,Punjab,{FBA0175B-7EED-40D8-8202-D8D0C4B29959}
73.78997326,32.27589508,Sarwala Village,",",",",",",District Gujranwala,Punjab,{A23107C2-1655-498B-B8AF-704546992693}
73.790278,32.077778,Chandhar Airbase,",",Hafizabad Tehsil,",",",",Punjab ,{AF4F7C29-6172-4CFA-829D-3B154D513834}
73.7907,32.4594,Hegranwala,,,Phalia,Gujrat,Punjab,{AF09B183-7E06-4154-9BD8-F81A4D3220EE}
73.7909,31.0506,Chak 42,,,Tehsil Pattoki,District Kasur,Punjab,{5531FDA1-DC1E-414B-B70F-74BF638A5D78}
73.7909,32.2999,Rasulpur,,,Wazirrabad,Gujranwala,Punjab,{C1BBD165-65A1-4247-83F8-363327640BFD}
73.7915,32.0181,Lowere,,,Hafizabad,Hafizabad,Punjab,{D09680A3-0C45-488A-823C-F4580271E1FB}
73.7916,31.307,Surab Kalan,,,Nankana Sahib,Sheikhupura,Punjab,{2DF74042-7380-4A2F-AC83-3F136EBC9B8F}
73.79164696,32.30159065,Rasulpur,Rasul Nagar Rd,",",",",District Gujranwala,Punjab,{ECB3E6A1-4229-4E7D-9B72-EEDB4A9E744E}
73.7921,30.4123,NIkki Maneki,,,Tehsil Dipalpur,District Okara,Punjab,{77DADA32-6736-428E-9AAC-2897C8F41703}
73.7922,31.2641,Manguturo,,,Nankana Sahib,Sheikhupura,Punjab,{CE8BE3AA-43E5-4376-817B-3202EC70F521}
73.7925,32.25,Saidnagar,,,Wazirrabad,Gujranwala,Punjab,{8C2FBEB0-7FF4-4E98-AD51-2550F71C517F}
73.7929,31.8767,Kakkar Gil,,,Safdarabad,Sheikhupura,Punjab,{FD5B81B2-D395-4098-BCF5-F79E566D3B0A}
73.793,31.1346,Gagoki Ghumman  Village,,,Tehsil Pattoki,District Kasur,Punjab,{30BF8375-61C4-454A-B5AB-00A3388D7311}
73.793,31.3208,Chowk Mor Khunda,Lahore Jaranwala Road,,Tehsil Nankana,District Sheikhupura,Punjab,{7D506E2A-92B6-459A-87C2-EEFDD42F51BE}
73.793,31.3209,Khunda Mor Chowk,Lahore Jaranwala Road,,Nankana Sahib,District Sheikhupura,Punjab,{ED969BAB-1C08-4F63-87F9-42291735825C}
73.7934,31.3202,Usman Medical Store,Khunda Mor to Head Bulloki Road,,Tehsil Nankana,District Sheikhupura,Punjab,{C9683561-7CE3-4A40-A458-E5349870522A}
73.7936,32.7217,Union Council Noonanwali,Kharian Cant --Dinga Road,Union,Tehsil Kharian,District Gujrat,Punjab,{13F4E835-6D5B-4BF8-9BEC-568288A3480D}
73.7937,30.3801,Jodheke,,,Tehsil Dipalpur,District Okara,Punjab,{2762ACD2-5072-450D-A0BB-E4E3EA8DCBEF}
73.7941,30.4478,Bhallewal,,,Tehsil Dipalpur,District Okara,Punjab,{44E7042A-B32E-4957-BF9A-58F0866FC986}
73.7943,31.3182,Allied Bandk Limited,Khunda Mor to Head Bulloki Road,,Tehsil Nankana,District Sheikhupura,Punjab,{3C76EBA7-3C47-4456-9717-F2905C6F734F}
73.7946,32.0469,Seoki,,,Hafizabad,Hafizabad,Punjab,{5FCF7B39-4381-4509-A02E-79AD38453983}
73.7948,31.317,Masjid Aqsa,Khunda Mor to Head Bulloki Road,,Tehsil Nankana,District Sheikhupura,Punjab,{971A0389-C414-4B28-807B-91DAD4A499BA}
73.7949,31.3315,Khuda Mor,Lahore Jaranwala Road,,Nankana Sahib,District Sheikhupura,Punjab,{F7BA0AE6-0382-4BCB-94C2-29C4F5FC7162}
73.7953,31.1623,Katti,,,Tehsil Pattoki,District Kasur,Punjab,{2650F345-6DCA-4235-B1BD-F0CB453C2D80}
73.7957,30.1255,Fatuhi,,,Tehsil Minchanabad,District Bahahwalnagar,Punjab,{66FE7A97-0A86-43AD-BD82-AAAEDD3DC85E}
73.79649639,32.26874678,Fish Farm,Mandi Bahudin-Gujranwala Rd,",",Ali Pur Chatha,District Gujranwala,Punjab,{337EB6CB-73DB-48E6-9869-CB2B3B8012CE}
