X,Y,Location,Road,Area,City,District,Province
70.969689,31.623429,Gujja Janubi,,,Tehsil Bhakkar,District Bhakkar,Punjab
70.97053,30.29773,Ftatima Sugar Mills Ltd,Kot Addu to Thana Qureshi Road,,,District Muzafar Garh,Punjab
70.9706,28.7048,Chak 193,,,,,Punjab
70.97105,30.2985,Railway Phatak near Fatima Sugar Miils,Kot Addu to Thana Qureshi Road,,,District Muzafar Garh,Punjab
70.97111,30.34775,Mianwali Brothers Filling Station,Kot Addu to Thana Qureshi Road,,,District Muzafar Garh,Punjab
70.9713,28.8753,Chak 44,,,,,Punjab
70.97148,30.96658,Officer Colony Agriculture Department,Chobara Road,,Leiah City,District Leiah,Punjab
70.971717,28.991333,LMK014,Liaqatpur-Chani Goth Road,,District Rahim Yar Khan,Punjab,
70.971754,31.667415,Jhok Tibbi,,,Tehsil Bhakkar,District Bhakkar,Punjab
70.97249,30.33436,Thana Manawan,Kot Addu to Thana Qureshi Road,,,District Muzafar Garh,Punjab
70.97258,30.30912,Tariq Oil Mills,Kot Addu to Thana Qureshi Road,,,District Muzafar Garh,Punjab
70.9729,30.33082,Al-Faisal Computer Kanta Manawan,Kot Addu to Thana Qureshi Road,,,District Muzafar Garh,Punjab
70.973,28.99765,Boys High SChool Basti Sial,Liaqatpur-Chani Goth Road,,District Rahim Yar Khan,Punjab,
70.97305,30.32926,Shell Pump Manawan,Kot Addu to Thana Qureshi Road,,,District Muzafar Garh,Punjab
70.973169,31.737957,Basti Khawajah,,,Tehsil Bhakkar,District Bhakkar,Punjab
70.97335,30.3271,Aslam Goods Transport,Kot Addu to Thana Qureshi Road,,,District Muzafar Garh,Punjab
70.97346,30.3262,Super Chaska Hotel,Kot Addu to Thana Qureshi Road,,,District Muzafar Garh,Punjab
70.97356,30.31632,Manawan Rural Health Center,Kot Addu to Thana Qureshi Road,,,District Muzafar Garh,Punjab
70.97363,30.32468,As-Shaikh Medical Center,Kot Addu to Thana Qureshi Road,,,District Muzafar Garh,Punjab
70.9737,30.31732,New Kashmiri Hotel,Kot Addu to Thana Qureshi Road,,,District Muzafar Garh,Punjab
70.973744,30.320455,PSO Pump,Kot Addu to Thana Qureshi Road,,,District Muzafar Garh,Punjab
70.97375,29.018133,Al-Makkah PSO,Liaqatpur-Chani Goth Road,,District Rahim Yar Khan,Punjab,
70.97383,30.31829,Zarai Tarqiati Bank,Kot Addu to Thana Qureshi Road,,,District Muzafar Garh,Punjab
70.97384,30.32295,Ali Medicos,Kot Addu to Thana Qureshi Road,,,District Muzafar Garh,Punjab
70.973867,29.0069,Adda Muradpur,Liaqatpur-Chani Goth Road,,District Rahim Yar Khan,Punjab,
70.97388,30.32251,Al-Habib Departmental Store,Kot Addu to Thana Qureshi Road,,,District Muzafar Garh,Punjab
70.97391,30.31888,Luqman Welding Works,Kot Addu to Thana Qureshi Road,,,District Muzafar Garh,Punjab
70.97395,30.32198,UBL GT Road,Kot Addu to Thana Qureshi Road,,,District Muzafar Garh,Punjab
70.97401,30.32151,Rehan Motor Workshop,Kot Addu to Thana Qureshi Road,,,District Muzafar Garh,Punjab
70.975026,31.700164,Chinawali,,,Tehsil Bhakkar,District Bhakkar,Punjab
70.9752,30.0768,PSO PUMP Cafe miyanwali Hotel, Qurrashi mor to Qasba Gujrat Road,,,District Muzafar Garh,Punjab
70.975233,31.563929,Machharwali,,,Tehsil Bhakkar,District Bhakkar,Punjab
70.9757,28.9892,Basti Bar,,,,,Punjab
70.97582,31.547917,Jhok Samtla,,,Tehsil Bhakkar,District Bhakkar,Punjab
70.976,31.1958,Karor,,,,,
70.9768,30.1759,Hazrat Peer Lal Jawan Mazaar  (Railway Crossing,,Qasba Gujjrat,,District Muzafar Garh,Punjab
70.977539,31.44916,Bhawanpur,,,Tehsil Bhakkar,District Bhakkar,Punjab
70.978295,31.4162,Ganji,,,Tehsil Bhakkar,District Bhakkar,Punjab
70.97844,30.57384,Adda Pull Hazarah,Chowk Munda to Dairah Din Panah Road,,,District Muzafar Garh,Punjab
70.978648,31.603779,Niwani,,,Tehsil Bhakkar,District Bhakkar,Punjab
70.978666,31.431376,Hazarah,,,Tehsil Bhakkar,District Bhakkar,Punjab
70.9791,29.5013,Govrment  school (Hamza wali),Ali pur to Shehr Sultan  road,,,District Muzafar Garh,Punjab
70.979467,31.47126,Basti Ata Muhammad,,,Tehsil Bhakkar,District Bhakkar,Punjab
70.9804,27.8901,Rakhewala Khu,,,,,Punjab
70.9818,28.9131,Chak 29,,,,,Punjab
70.9819,28.7961,Chak 317 A,,,,,Punjab
70.9819,33.6857,Sulaiman Khel,,,,,KPK
70.9821,28.5744,Kalular Toba,,,,,Punjab
70.98229,31.570193,Lashkrani,,,Tehsil Bhakkar,District Bhakkar,Punjab
70.9831,33.4437,Togh,,,,,KPK
70.983317,29.031883,Adda Jundo Pir Kamal,Liaqatpur-Chani Goth Road,,District Bahawalpur,Punjab,
70.9836,29.1581,Makkah petroleum & hotel,Tranda Mohammad Panah. To Ali pur,,,,Punjab
70.9837,29.0345,Kauharan di Basti,,,,,Punjab
70.9846,29.3726,Barket Katen Jazaz,,,,District Muzafar Garh,Punjab
70.9851,29.2391,Bakhtiari,,,,,Punjab
70.9855,29.1782,Namidpur Khur,,,,,Punjab
70.985977,31.653346,Jhok Sola,,,Tehsil Bhakkar,District Bhakkar,Punjab
70.987031,31.514469,Bhilmana,,,Tehsil Bhakkar,District Bhakkar,Punjab
70.987915,31.721651,Bakhrewali,,,Tehsil Bhakkar,District Bhakkar,Punjab
70.989,28.1543,Khairbara Toba,,,,,Punjab
70.9934,29.3683,Rahber Filling station (SHELL),Tranda Mohammad Panah. To Ali pur road,,,District Muzafar Garh,Punjab
70.99374,30.57445,Govt. Primary School Sheikhoo,Chowk Munda to Dairah Din Panah Road,,,District Muzafar Garh,Punjab
70.9941,29.5688,Bismillah Cotton Factory,,,,District Muzafar Garh,Punjab
70.9943,28.9434,Jinnah Colony,,,,,Punjab
70.996255,31.602729,Shahani,,,Tehsil Bhakkar,District Bhakkar,Punjab
70.9966,28.9502,Liaqat pur,Province Punjab,,,,Punjab
70.99699,31.681486,Kaneri,,,Tehsil Bhakkar,District Bhakkar,Punjab
70.9972,28.8554,Chak 147 A,,,,,Punjab
70.9973,29.0283,Basti Pir Kamal,,,,,Punjab
70.9976,28.9984,Chak No 9,,,,,Punjab
70.9979,29.1638,jamia alsayeed,Tranda Mohammad Panah. To Ali pur,,,,Punjab
70.9979,30.57426,Khan Chowk,Chowk Munda to Dairah Din Panah Road,,,District Muzafar Garh,Punjab
70.998086,31.704427,,,,Tehsil Bhakkar,District Bhakkar,Punjab
70.99875,29.0558,Basti Abdullah,Liaqatpur-Chani Goth Road,,District Bahawalpur,Punjab,
70.999637,31.483401,Raza Shah,,,Tehsil Bhakkar,District Bhakkar,Punjab
71.0021,29.066167,Basti Ratti Kothi wali,Liaqatpur-Chani Goth Road,,District Bahawalpur,Punjab,
71.003,30.0763,SHELL PUMP (Karmani petroleum), Qurrashi mor to Qasba Gujrat Road,,,District Muzafar Garh,Punjab
71.003805,31.402692,Salhanwala,,,Tehsil Bhakkar,District Bhakkar,Punjab
71.0042,29.072717,Allah Wali Masjid Liaqatpur Road,Liaqatpur-Chani Goth Road,,District Bahawalpur,Punjab,
71.005121,31.568488,Ratta,,,Tehsil Bhakkar,District Bhakkar,Punjab
71.005549,31.74096,Dajai,,,Tehsil Bhakkar,District Bhakkar,Punjab
71.0058,29.549,Masjid Allaha Wali (Madni Chowk),Ali pur to Shehr Sultan  road,,,District Muzafar Garh,Punjab
71.006022,31.725325,Daja,,,Tehsil Bhakkar,District Bhakkar,Punjab
71.006094,31.416667,Behal,,,Tehsil Bhakkar,District Bhakkar,Punjab
71.006532,31.639667,Sayal Kalan,,,Tehsil Bhakkar,District Bhakkar,Punjab
71.006902,31.545282,Mullanwali,,,Tehsil Bhakkar,District Bhakkar,Punjab
71.00867,31.520075,Killianwala,,,Tehsil Bhakkar,District Bhakkar,Punjab
71.009017,29.08645,Rural Health Center Chani Goth,Liaqatpur-Chani Goth Road,,District Bahawalpur,Punjab,
71.00945,29.08745,Govt Boys higher Secondary School  Chani Goth,Liaqatpur-Chani Goth Road,,District Bahawalpur,Punjab,
71.00975,29.0898,Haji Rao Bashir Ahmad Market  Chani Goth,,,District Bahawalpur,Punjab,
71.01024,30.57471,Jehangirabad,Chowk Munda to Dairah Din Panah Road,,,District Muzafar Garh,Punjab
71.0105,30.1905,Nagri Khawaga  the  Mazaar,Mehmood Kot to Qasba Gujrat Road,,,District Muzafar Garh,Punjab
71.010533,29.089333,Chani Goth Goal Chakkar,,,District Bahawalpur,Punjab,
71.0106,29.3543,Al Mustafa petroleum (PSO),Tranda Mohammad Panah. To Ali pur road,,,District Muzafar Garh,Punjab
71.012133,29.089317,Al-Meezan CNG and PSO Pump  Chani Goth,Ahmadpur East to Chani Goth Road,,District Bahawalpur,Punjab,
71.0134,30.1918,Police station (Mehmmod Kot ),Mehmood Kot to Qasba Gujrat road,,,District Muzafar Garh,Punjab
71.0136,28.9513,Chak 26,,,,,Punjab
71.0144,30.1906,Vocational Training Institute,Mehmood Kot to Qasba Gujrat Road,,,District Muzafar Garh,Punjab
71.0147,27.765,Gunianwala Khu,,,,,Punjab
71.015264,31.711695,Baharah Lak,,,Tehsil Bhakkar,District Bhakkar,Punjab
71.01605,29.089833,Pakistan Frontier Hazarah Tea Hotel Chani Goth,Ahmadpur East to Chani Goth Road,,District Bahawalpur,Punjab,
71.0162,28.4808,Jarewala Toba,,,,,Punjab
71.01624,31.59087,Sial Khurd,,,,District Bhakkar,Punjab
71.0168,28.9146,Chak 47,,,,,Punjab
71.0168,29.5747,Masjid Umar Farooq,,,,District Muzafar Garh,Punjab
71.0178,29.5712,Rashid Minhas School (Shehr Sultan),,,,District Muzafar Garh,Punjab
71.018976,31.600877,Hiranwala,,,,District Bhakkar,Punjab
71.0191,29.5735,Police station Shehr Sultan,,,,District Muzafar Garh,Punjab
71.0193,29.5807,PTCL Exchange (Shahr Sultan),,,,District Muzafar Garh,Punjab
71.0197,30.0763,PSO PUMP (Lair Pur petroleum service), Qurrashi mor to Qasba Gujrat Road,,,District Muzafar Garh,Punjab
71.019933,29.090083,Ahmad Brothers CNG,Ahmadpur East to Chani Goth Road,,District Bahawalpur,Punjab,
71.0202,29.0937,Chani Goth,,,,,Punjab
71.0206,29.614,Rana Cotton Mill,Shehr Sultan  to Muzaffargarh road,,,District Muzafar Garh,Punjab
71.022,29.6222,Bukahri Hotel,Shehr Sultan  to Muzaffargarh road,,,District Muzafar Garh,Punjab
71.0229,28.983,Chak 13,,,,,Punjab
71.0241,29.3431,Punjab Head Works,Tranda Mohammad Panah. To Ali pur road,,,,Punjab
71.024166,31.856144,Jhok Sanghar,,,Tehsil Darya Khan,District Bhakkar,Punjab
71.025897,31.546097,Basti Dalanan,,,Tehsil Bhakkar,District Bhakkar,Punjab
71.025938,31.530798,Basti Bajrani,,,Tehsil Bhakkar,District Bhakkar,Punjab
71.0265,29.1881,Madina Cotton Factory,Tranda Mohammad Panah. To Ali pur,,,,Punjab
71.027096,31.77715,Majhuka,,,Tehsil Darya Khan,District Bhakkar,Punjab
71.0276,28.7863,Gamuwala Toba,,,,,Punjab
71.028649,31.392724,Chak 81 ML,,,Tehsil Bhakkar,District Bhakkar,Punjab
71.02885,29.088133,Telephone Exchange,Ahmadpur East to Chani Goth Road,,District Bahawalpur,Punjab,
71.0293,28.141,Khairbarawala Talab,,,,,Punjab
71.030383,29.088317,UBL,Ahmadpur East to Chani Goth Road,,District Bahawalpur,Punjab,
71.030868,31.710843,Mokal,,,Tehsil Bhakkar,District Bhakkar,Punjab
71.03155,30.57557,Jamia Masjid Rizwiah Tajdar-e-Madina Adda Bahar,Chowk Munda to Dairah Din Panah Road,,,District Muzafar Garh,Punjab
71.031788,31.766345,Morani Shumali,,,Tehsil Darya Khan,District Bhakkar,Punjab
71.03185,29.088633,Bahu Pan Shop,Ahmadpur East to Chani Goth Road,,District Bahawalpur,Punjab,
71.0323,29.1928,Government primery school,Tranda Mohammad Panah. To Ali pur road,,,,Punjab
71.032451,31.750708,Dayan,,,Tehsil Darya Khan,District Bhakkar,Punjab
71.0329,29.2952,Hazara Miyanwali taj mahel hotel,Tranda Mohammad Panah. To Ali pur road,,,,Punjab
71.033432,31.815977,Sikandar Lak,,,Tehsil Darya Khan,District Bhakkar,Punjab
71.033433,29.089,Govt Elementary School,Ahmadpur East to Chani Goth Road,,District Bahawalpur,Punjab,
71.033675,31.824439,Naurang Lak,,,Tehsil Darya Khan,District Bhakkar,Punjab
71.0338,29.3045,Railway Crossing,Tranda Mohammad Panah. To Ali pur road,,,,Punjab
71.0339,30.077,Three Star Morwat Hotel, Qurrashi mor to Qasba Gujrat Road,,,District Muzafar Garh,Punjab
71.0341,29.6649,Goverment School (Kalar wali),Shehr Sultan  to Muzaffargarh road,,,District Muzafar Garh,Punjab
71.034452,31.857151,Jhok Bhachran,,,Tehsil Darya Khan,District Bhakkar,Punjab
71.035,29.3255,Highway Police Check Post,Tranda Mohammad Panah. To Ali pur road,,,,Punjab
71.0355,29.3191,shaheen wazirstan  Caltex Pump (Punjab Hazara hotel),Tranda Mohammad Panah. To Ali pur road,,,,Punjab
71.035592,31.534205,Chhina,,,Tehsil Bhakkar,District Bhakkar,Punjab
71.0359,29.2732,Lucky marwat hotel,Tranda Mohammad Panah. To Ali pur road,,,,Punjab
71.0369,29.2657,Ali Hussin Cotton Mill (Mahir Abbad Shareef),Tranda Mohammad Panah. To Ali pur road,,,,Punjab
71.037252,31.667045,Khachi Kalan,,,Tehsil Bhakkar,District Bhakkar,Punjab
71.0381,29.2581,sitara helal petroleum (P.S.O),Tranda Mohammad Panah. To Ali pur road,,,,Punjab
71.039,29.6798,Bostan petroleum (PSO),Shehr Sultan  to Muzaffargarh road,,,District Muzafar Garh,Punjab
71.040008,31.51426,Basti Hussain Khanwala,,,Tehsil Bhakkar,District Bhakkar,Punjab
71.041,29.0502,Chak No. 7,,,,,Punjab
71.04235,29.0872,Ali Raza Cotton Factory,Ahmadpur East to Chani Goth Road,,District Bahawalpur,Punjab,
71.0441,28.2081,Jaganwala Toba,,,,,Punjab
71.044282,31.816,Mahanwala,,,Tehsil Darya Khan,District Bhakkar,Punjab
71.0445,29.2451,Uch Sharif,,,,,Punjab
71.0448,29.6971,Qurasshi petroleum (PSO),Shehr Sultan  to Muzaffargarh road,,,District Muzafar Garh,Punjab
71.04496,31.404518,Chak 80 ML,,,Tehsil Bhakkar,District Bhakkar,Punjab
71.0458,29.292,Suii Northern gas pipe line stor(karten mill),Tranda Mohammad Panah. To Ali pur road,,,,Punjab
71.0473,28.8731,Chak 142 A,,,,,Punjab
71.0481,28.0409,Musawala Toba,,,,,Punjab
71.0481,29.4952,Bhindi,,,Tehsil Shujaabad,District Multan,Punjab
71.0483,29.7075,Goverment Primary School (Seear Wala),Shehr Sultan  to Muzaffargarh road,Seear Wala,,District Muzafar Garh,Punjab
71.049067,29.087383,Canal Pull,Ahmadpur East to Chani Goth Road,,District Rahim Yar Khan,Punjab,
71.049313,31.571686,Pir Ashab,,,Tehsil Bhakkar,District Bhakkar,Punjab
71.049685,31.766929,,,,Tehsil Darya Khan,District Bhakkar,Punjab
71.0507,30.1698,Hussan Abbad  Bus stop,Muzafer Garh to Mehmood Kot,,,District Muzafar Garh,Punjab
71.051305,31.582252,Razai Shah,,,Tehsil Bhakkar,District Bhakkar,Punjab
71.0527,27.8336,Amiranwala Toba,,,,,Punjab
71.0532,29.7226,Jawad Public School,Shehr Sultan  to Muzaffargarh road,Seear Wala,,District Muzafar Garh,Punjab
71.05472,30.57669,Al-Mahboob Public School,Chowk Munda to Dairah Din Panah Road,,,District Muzafar Garh,Punjab
71.054771,31.758399,Olakwali,,,Tehsil Darya Khan,District Bhakkar,Punjab
71.0553,28.4213,Mangerwali Tobi,,,,,Punjab
71.05671,30.57698,PSO Chohdary Filling Station,Chowk Munda to Dairah Din Panah Road,,,District Muzafar Garh,Punjab
71.0568,29.7334,Iqra Filling Pump (HSCOL),Rohilan wali to Khan Garh,,,District Muzafar Garh,Punjab
71.057937,31.542744,,,,Tehsil Bhakkar,District Bhakkar,Punjab
71.0585,30.0776,PTCL EXCHANGE (Basera), Qurrashi mor to Qasba Gujrat Road,,,District Muzafar Garh,Punjab
71.0586,33.5589,Hangu,,,,,KPK
71.059036,31.695833,Jungli,,,Tehsil Bhakkar,District Bhakkar,Punjab
71.05916,30.57728,Pir Jaggi Mor Chowk,Chowk Munda to Dairah Din Panah Road,,,District Muzafar Garh,Punjab
71.060183,29.085683,Al-Barkat Cotton Industries,Ahmadpur East to Chani Goth Road,,District Rahim Yar Khan,Punjab,
71.06031,31.60467,Jamia Masjid Subhani,Bahal Road,,,Bhakkar City,District Bhakkar
71.06045,31.60653,Ma'asoom Milk Shop,Bahal Road,,,Bhakkar City,District Bhakkar
71.06059,31.6103,Babar Cycle Works Bahal Road,Bahal Road,,,Bhakkar City,District Bhakkar
71.06062,31.61218,Masjid Habibiah Bahal Road,Bahal Road,,,Bhakkar City,District Bhakkar
71.06077,31.61335,Awan House,Bahal Road,,,Bhakkar City,District Bhakkar
71.06098,31.61448,Farhan Property Bilal Chowk,,,,Bhakkar City,District Bhakkar
71.0612,29.4566,Basti Drigh,,,Tehsil Shujaabad,District Multan,Punjab
71.0613,31.61647,Noor Traders Bahal Road,,,,Bhakkar City,District Bhakkar
71.0614,31.61815,Ayub Plaza Bahal road,,,,Bhakkar City,District Bhakkar
71.06142,31.61875,Razai Shah Steel Works,,,,Bhakkar City,District Bhakkar
71.06169,31.61638,Niazi Departmental Store  Awan Chowk,,,,Bhakkar City,District Bhakkar
71.06192,31.62283,National Bank of Pakistan,,,,Bhakkar City,District Bhakkar
71.061967,31.621841,City Police Station,,,,Bhakkar City,District Bhakkar
71.06243,31.61633,Faisalabad Hotel,,,,Bhakkar City,District Bhakkar
71.062629,31.797206,Jhok Hajiwali,,,Tehsil Darya Khan,District Bhakkar,Punjab
71.06283,31.62293,Al_Hafiz Optical& Dandansaz,,,,Bhakkar City,District Bhakkar
71.06325,31.61627,Safdar Hospital,,,,Bhakkar City,District Bhakkar
71.063967,29.085133,PSO Arabi,Ahmadpur East to Chani Goth Road,,District Rahim Yar Khan,Punjab,
71.06409,31.62267,Bhidwal Hotel& Resturant,,,,Bhakkar City,District Bhakkar
71.06422,31.62346,The Bank of Punjab,,,,Bhakkar City,District Bhakkar
71.06431,31.62431,Babe Ghos-e-Azam,,,,Bhakkar City,District Bhakkar
71.06435,31.62475,Anayat Electronics Railway Road,,,,Bhakkar City,District Bhakkar
71.06453,31.61619,Masjid Usman Ghani,,,,Bhakkar City,District Bhakkar
71.06457,31.62665,Lasani Charghah Muhammadi Chowk,,,,Bhakkar City,District Bhakkar
71.06472,31.766411,Ghulaman,,,Tehsil Darya Khan,District Bhakkar,Punjab
71.0648,29.3203,Basti Bakhri,,,,,Punjab
71.065,34.546,Mughal Kor,,,,,KPK
71.06521,31.62699,Govt Girls High School,,,,Bhakkar City,District Bhakkar
71.0657,29.252,Canal Pull Uch Sharif,,,Uch Sharif City,District Bahawalpur,Punjab
71.066,29.5257,Lar,,,Tehsil Shujaabad,District Multan,Punjab
71.06605,30.57776,Telephone Exchange Mirpur Bhagal,Chowk Munda to Dairah Din Panah Road,,,District Muzafar Garh,Punjab
71.066276,31.62681,Fast Bakes& Sweets Abbas Chowk,,,,Bhakkar City,District Bhakkar
71.06649,31.61687,Ali Hospital,,,,Bhakkar City,District Bhakkar
71.06658,31.6246,Kamran Hotel,,,,Bhakkar City,District Bhakkar
71.06667,31.62555,Amjad Computers Jhang Road,,,,Bhakkar City,District Bhakkar
71.06673,31.62414,Bank Alfalah Jhang Road,,,,Bhakkar City,District Bhakkar
71.066784,31.629723,Govt. High School,,,Bhakkar City,District Bhakkar,Punjab
71.067,31.61687,City Motors,,,,Bhakkar City,District Bhakkar
71.06725,31.62349,UBL Jhang Mor,,,,Bhakkar City,District Bhakkar
71.067482,31.397285,Chak 77 ML,,,Tehsil Bhakkar,District Bhakkar,Punjab
71.0676,31.61687,Family Surgical Center,,,,Bhakkar City,District Bhakkar
71.067669,31.81163,Lak Kalan,,,Tehsil Darya Khan,District Bhakkar,Punjab
71.06791,31.62268,Bismillah Hotel,,,,Bhakkar City,District Bhakkar
71.068,29.2579,Aastana Chishtia Saabriaya,,,Uch Sharif City,District Bahawalpur,Punjab
71.06869,31.731684,,,,Tehsil Darya Khan,District Bhakkar,Punjab
71.06874,31.61696,Millwala Goal Chakar,,,,Bhakkar City,District Bhakkar
71.0688,29.7677,Jamia Masjid ( Rohilanwali),Rohilan wali to Khan Garh,,,District Muzafar Garh,Punjab
71.06884,31.61857,Water Management Deputy District Officer,,,,Bhakkar City,District Bhakkar
71.06885,31.62146,Sargodha Hotel Chishti Chowk Jhang Mor,,,,Bhakkar City,District Bhakkar
71.0689,29.776,Rana Brother petroleum (SHELL),Rohilan wali to Khan Garh,,,District Muzafar Garh,Punjab
71.070714,31.841871,Khara,,,Tehsil Darya Khan,District Bhakkar,Punjab
71.070799,31.684502,Chuni Shumali,,,Tehsil Bhakkar,District Bhakkar,Punjab
71.071867,31.416293,Chak 78 ML,,,Tehsil Bhakkar,District Bhakkar,Punjab
71.071975,31.739456,,,,Tehsil Darya Khan,District Bhakkar,Punjab
71.07201,30.57808,NBP Mirpur Bhagal,Chowk Munda to Dairah Din Panah Road,,,District Muzafar Garh,Punjab
71.0727,29.2326,PSO Pump near Canal Bridge,,Uch Sharif,Uch Sharif City,District Bahawalpur,Punjab
71.072718,31.622873,Ghori Shel Pump,,,,Bhakkar City,District Bhakkar
71.07288,31.61901,Captain Muhammad Asghar Baloch Chowk Jhang Mor,Bhakkar to Sarai Muhajir Road,,,Bhakkar City,District Bhakkar
71.0731,29.508,Nachke,,,Tehsil Shujaabad,District Multan,Punjab
71.0736,31.6367,Dera Zualifqar Ali,Bhakkar to Darya Khan Road,,,,District Bhakkar
71.07372,31.63233,District Agriculture Officer,Bhakkar to Darya Khan Road,,,,District Bhakkar
71.07405,31.63917,PSO Pump Asfar,Bhakkar to Darya Khan Road,,,,District Bhakkar
71.0741,31.774756,Fazla Baleli,,,Tehsil Darya Khan,District Bhakkar,Punjab
71.07442,30.57819,NBP MIrpur Bhagal,Chowk Munda to Dairah Din Panah Road,,,District Muzafar Garh,Punjab
71.07456,31.62897,Govt College Bhakkar,Bhakkar to Darya Khan Road,,,Bhakkar City,District Bhakkar
71.074596,31.914429,Kanial,,,Tehsil Darya Khan,District Bhakkar,Punjab
71.074619,31.627876,Khan Sahib Chongi Chowk,Bhakkar to Darya Khan Road,,,Bhakkar City,District Bhakkar
71.07486,31.65396,The Grace Science College,Bhakkar to Darya Khan Road,,,,District Bhakkar
71.074902,31.646827,Railway Phatak,Bhakkar to Darya Khan Road,,,,District Bhakkar
71.0753,31.61756,Nasir Hospital,Bhakkar to Sarai Muhajir Road,,Bhakkar City,District Bhakkar,Punjab
71.075451,31.48309,Chak 55 TDA,,,Tehsil Bhakkar,District Bhakkar,Punjab
71.07571,31.65617,PSO Pump in the beginning of Bhakkar Darya Khan Side,Bhakkar to Darya Khan Road,,,,District Bhakkar
71.076142,31.61671,Shell Pump near Nasir Hospital,Bhakkar to Sarai Muhajir Road,,,Bhakkar City,District Bhakkar
71.076605,30.57801,Al-Makkah Oil,Chowk Munda to Dairah Din Panah Road,,,District Muzafar Garh,Punjab
71.0771,29.8004,Moch Miyanwali Hotel,Rohilan wali to Khan Garh,,,District Muzafar Garh,Punjab
71.0778,29.2287,An-Nur Cotton Factory,,,Uch Sharif City,District Bahawalpur,Punjab
71.079355,31.618553,District Courts,Jatial Hospital DCO Office Rd.,,Bhakkar City,District Bhakkar,Punjab
71.079492,31.622024,Govt. College For Women,Jatial Hospital DCO Office Rd.,,Bhakkar City,District Bhakkar,Punjab
71.07951,31.66736,----- Memorial Tust Hospital,Bhakkar to Darya Khan Road,,,,District Bhakkar
71.079747,31.617252,Govt. Establishment Offices.,Jatial Hospital DCO Office Rd.,,Bhakkar City,District Bhakkar,Punjab
71.0798,28.1773,Niddewala Toba,,,,,Punjab
71.08008,30.57842,Saif Chowk Adda,Chowk Munda to Dairah Din Panah Road,,,District Muzafar Garh,Punjab
71.080442,31.905563,Bando,,,Tehsil Darya Khan,District Bhakkar,Punjab
71.08058,31.61445,Haidar Autos,Bhakkar to Sarai Muhajir Road,,,Bhakkar City,District Bhakkar
71.0807,29.089867,Police Checkpost Chak Wahni,Ahmadpur East to Chani Goth Road,,District Rahim Yar Khan,Punjab,
71.0808,29.4464,Shihni,,,Tehsil Shujaabad,District Multan,Punjab
71.081982,31.756747,Khokharanwala,,,Tehsil Darya Khan,District Bhakkar,Punjab
71.082,29.8151,Iqbal Brother Cotton Jaziz,Rohilan wali to Khan Garh,,,District Muzafar Garh,Punjab
71.08272,31.61324,Daewoo Adda,Bhakkar to Sarai Muhajir Road,,,Bhakkar City,District Bhakkar
71.083,29.1992,Uch Mughalan,,,,,Punjab
71.083175,31.886155,Karai Nur,,,Tehsil Darya Khan,District Bhakkar,Punjab
71.0835,29.82,Bhatti Filling station Kachi wali,Rohilan wali to Khan Garh,,,District Muzafar Garh,Punjab
71.0838,29.224,Govt. Gilani Degree College,,,Uch Sharif City,District Bahawalpur,Punjab
71.08416,31.683062,Khalid Petrolling Police Check Post between Bhakkar and Kotla Jam,Bhakkar to Darya Khan Road,,,,District Bhakkar
71.0852,30.1508,Malik Javed  PSO Pump,Muzafer Garh to Mehmood Kot Road,,,District Muzafar Garh,Punjab
71.085324,31.834195,Kirn,,,Tehsil Darya Khan,District Bhakkar,Punjab
71.085397,31.664427,Baluchanwala,,,Tehsil Bhakkar,District Bhakkar,Punjab
71.085752,31.962962,Jhok Akbar,,,Tehsil Kalur Kot,District Bhakkar,Punjab
71.085796,31.848841,Lundi,,,Tehsil Darya Khan,District Bhakkar,Punjab
71.086276,31.626791,Officer's Colony,,,Bhakkar City,District Bhakkar,Punjab
71.086523,31.613034,Grid Station,,,,,
71.0874,27.8949,Mithuwala Khu,,,,,Punjab
71.0875,29.4197,Kajjal Miani,,,Tehsil Shujaabad,District Multan,Punjab
71.087659,31.781745,Araianwala,,,Tehsil Darya Khan,District Bhakkar,Punjab
71.088,33.1272,Karak,,,,,KPK
71.0888,29.5427,Basir,,,Tehsil Shujaabad,District Multan,Punjab
71.08925,31.60936,Mughal Chowk,Bhakkar to Sarai Muhajir Road,,,,District Bhakkar
71.089256,31.628524,Civil Hospital,DHQ Road,,Bhakkar City,District Bhakkar,Punjab
71.089338,31.693915,PSO Pump Kotla Jam,Bhakkar to Darya Khan Road,,,,District Bhakkar
71.089523,31.926935,Basti Lal Shah,,,Tehsil Darya Khan,District Bhakkar,Punjab
71.08967,30.57889,Jamia Kosarul Uloom Chak 519,Chowk Munda to Dairah Din Panah Road,,,District Muzafar Garh,Punjab
71.0898,29.1294,Alam di Basit,,,,,Punjab
71.0899,30.0763,PSO PUMP (Sangum petroleum Service), Qurrashi mor to Qasba Gujrat Road,,,District Muzafar Garh,Punjab
71.09,28.157,Bakhshwala Toba,,,,,Punjab
71.0905,28.6496,Ziarat Jugal Shahid,,,,,Punjab
71.09074,31.878243,Basti Balochanwali,,,Tehsil Darya Khan,District Bhakkar,Punjab
71.0908,27.9588,Happewala Toba,,,,,Punjab
71.091939,31.479113,Chak 56 TDA,,,Tehsil Bhakkar,District Bhakkar,Punjab
71.09224,31.6997,Malik Mianwali House,Bhakkar to Darya Khan Road,,,,District Bhakkar
71.0928,29.5609,Wachha Sadila,,,Tehsil Shujaabad,District Multan,Punjab
